iter	RMSE
4303	0.01231254699
4304	0.01230600727
4305	0.01229895262
4306	0.01229325652
4307	0.01228911035
4308	0.0122782518
4309	0.01227697722
4310	0.01226947957
4311	0.0122637945
4312	0.01225386265
4313	0.01225320865
4314	0.01225084496
4315	0.01224831513
4316	0.01224521425
4317	0.01223737281
4318	0.01223680387
4319	0.01222960248
4320	0.01222096026
4321	0.01221227674
4322	0.01220320782
4323	0.01219764207
4324	0.01218941618
4325	0.01218927918
4326	0.01218205947
4327	0.01217568548
4328	0.01217098159
4329	0.01216399464
4330	0.01215837359
4331	0.01215474551
4332	0.0121496837
4333	0.01214881779
4334	0.01214273617
4335	0.0121385024
4336	0.01212806739
4337	0.01212792502
4338	0.01212159041
4339	0.01211409035
4340	0.01211298626
4341	0.01210545856
4342	0.01210149809
4343	0.01210135228
4344	0.01210089573
4345	0.0120971489
4346	0.01209312085
4347	0.01208172927
4348	0.01207470018
4349	0.01206759607
4350	0.01206067302
4351	0.01205698899
4352	0.01204957956
4353	0.01204057045
4354	0.01203455766
4355	0.01203224364
4356	0.01202782291
4357	0.01202205884
4358	0.01201977533
4359	0.01201580716
4360	0.01201276596
4361	0.01200528352
4362	0.01200485641
4363	0.01199580321
4364	0.01198923226
4365	0.01198261026
4366	0.01197643224
4367	0.01196787123
4368	0.01196045912
4369	0.01195263816
4370	0.01194585598
4371	0.01193531099
4372	0.01193381825
4373	0.01193305534
4374	0.01192316517
4375	0.01192305093
4376	0.0119143984
4377	0.01191021509
4378	0.01190881305
4379	0.01190349726
4380	0.0118960839
4381	0.01188924075
4382	0.0118854874
4383	0.01187834771
4384	0.01187814901
4385	0.0118667993
4386	0.0118625682
4387	0.01186125553
4388	0.0118542731
4389	0.01184869673
4390	0.01184061627
4391	0.01183478867
4392	0.01182909622
4393	0.01182252715
4394	0.01182231217
4395	0.01181815836
4396	0.01181726382
4397	0.01181054767
4398	0.0118034812
4399	0.01179436327
4400	0.0117880449
4401	0.01178610013
4402	0.01178121128
4403	0.01177382048
4404	0.01177035824
4405	0.01176244337
4406	0.01175888503
4407	0.01175273068
4408	0.01174431869
4409	0.01173986077
4410	0.01173449515
4411	0.01172833084
4412	0.01172340935
4413	0.01171914538
4414	0.01171133665
4415	0.01171005952
4416	0.01170456102
4417	0.01169713079
4418	0.01169490748
4419	0.01168669012
4420	0.01168475679
4421	0.01167686253
4422	0.01167474322
4423	0.01166976011
4424	0.0116620087
4425	0.01165914499
4426	0.01165368043
4427	0.01164500571
4428	0.01163912083
4429	0.01163039048
4430	0.01162566181
4431	0.01162214848
4432	0.01161967817
4433	0.0116134746
4434	0.01161208478
4435	0.01160877068
4436	0.01160113191
4437	0.0115915187
4438	0.01158303376
4439	0.01157848233
4440	0.01157790883
4441	0.01157145635
4442	0.01156526498
4443	0.01156344588
4444	0.0115549492
4445	0.01154686705
4446	0.01154397743
4447	0.0115379625
4448	0.0115327083
4449	0.01152856014
4450	0.01152317876
4451	0.01151830199
4452	0.01151428927
4453	0.011507906
4454	0.01150179655
4455	0.01150034286
4456	0.01149755148
4457	0.0114928158
4458	0.01148602264
4459	0.01148161225
4460	0.01147301174
4461	0.01147097751
4462	0.01146467267
4463	0.01146022795
4464	0.01145823871
4465	0.01144851096
4466	0.01144341223
4467	0.01143752756
4468	0.01143211102
4469	0.01142706538
4470	0.01141852096
4471	0.01141841841
4472	0.01140781795
4473	0.01140169769
4474	0.01139560338
4475	0.01139201062
4476	0.01138470027
4477	0.0113775413
4478	0.01137408067
4479	0.01137080677
4480	0.01136486598
4481	0.01135806151
4482	0.01135075329
4483	0.01134867963
4484	0.01134367173
4485	0.01134050837
4486	0.01134040956
4487	0.01133134133
4488	0.01132412194
4489	0.011320491
4490	0.01131515778
4491	0.01131044031
4492	0.01130086811
4493	0.01129448485
4494	0.0112910362
4495	0.01128605604
4496	0.01128261993
4497	0.01127594017
4498	0.01127584329
4499	0.01127161605
4500	0.0112668976
4501	0.01126679786
4502	0.01126082296
4503	0.01125501166
4504	0.01125282949
4505	0.01124916324
4506	0.01124599178
4507	0.0112390069
4508	0.01123393797
4509	0.0112283471
4510	0.01122522234
4511	0.01121514627
4512	0.01121123143
4513	0.01120305269
4514	0.01119725151
4515	0.01119389817
4516	0.01118704583
4517	0.01118554534
4518	0.01118539364
4519	0.01118049528
4520	0.01117844859
4521	0.01116589292
4522	0.01116502087
4523	0.01115997464
4524	0.01115399195
4525	0.01115182716
4526	0.01114456148
4527	0.01113773126
4528	0.01113480083
4529	0.01112960222
4530	0.01112570667
4531	0.01112545864
4532	0.01112041898
4533	0.01111465878
4534	0.01111228503
4535	0.01110790453
4536	0.01110408204
4537	0.01109542353
4538	0.01108686401
4539	0.01108577364
4540	0.01108563467
4541	0.01108203765
4542	0.01107694143
4543	0.01107219491
4544	0.01106627915
4545	0.01105943931
4546	0.01105358661
4547	0.01104771188
4548	0.0110436631
4549	0.0110416652
4550	0.0110358633
4551	0.01102542198
4552	0.0110221028
4553	0.01101948903
4554	0.01101406471
4555	0.01100996975
4556	0.01100795415
4557	0.01100259499
4558	0.0109961189
4559	0.01099030523
4560	0.01098746523
4561	0.01097847116
4562	0.01097123352
4563	0.0109666881
4564	0.01096407762
4565	0.01095890121
4566	0.01095188057
4567	0.01094489127
4568	0.01093940633
4569	0.01093368346
4570	0.01093326164
4571	0.01092652209
4572	0.01092415176
4573	0.0109172102
4574	0.01090940875
4575	0.01090538038
4576	0.0109024084
4577	0.01089766338
4578	0.01089162071
4579	0.01088561545
4580	0.01088552498
4581	0.01087810966
4582	0.01086919361
4583	0.01086480188
4584	0.01085985563
4585	0.01085112409
4586	0.01084770438
4587	0.0108407384
4588	0.01083788608
4589	0.01083224525
4590	0.01082723549
4591	0.0108212827
4592	0.01081576003
4593	0.01081109646
4594	0.01080615932
4595	0.01080419183
4596	0.01080409065
4597	0.01079806854
4598	0.01079133315
4599	0.01078756224
4600	0.0107874628
4601	0.01078375338
4602	0.01077942655
4603	0.01077636794
4604	0.01077443176
4605	0.01076531168
4606	0.01076044657
4607	0.01075218625
4608	0.01074938597
4609	0.01074531763
4610	0.01074080499
4611	0.01073764382
4612	0.01073149086
4613	0.01072541387
4614	0.0107208211
4615	0.01071913591
4616	0.01071795166
4617	0.01071169056
4618	0.01070414444
4619	0.01070403819
4620	0.01069980886
4621	0.01069009783
4622	0.01068558693
4623	0.01068045491
4624	0.01067410978
4625	0.0106677532
4626	0.01066025318
4627	0.01065530522
4628	0.01064862111
4629	0.01064611728
4630	0.01064316418
4631	0.01063817461
4632	0.01063466323
4633	0.01062840796
4634	0.01062556481
4635	0.01061833089
4636	0.01061598545
4637	0.01060990514
4638	0.0106022473
4639	0.01059500906
4640	0.01059488443
4641	0.01059171502
4642	0.01058119665
4643	0.01057697333
4644	0.01057301667
4645	0.01056697916
4646	0.01056688309
4647	0.01056249149
4648	0.0105585685
4649	0.01055447397
4650	0.01054591836
4651	0.01054578649
4652	0.01054382436
4653	0.01054016769
4654	0.01053577691
4655	0.0105356881
4656	0.01052876457
4657	0.01052805439
4658	0.010527961
4659	0.01052506179
4660	0.01052119666
4661	0.01052110529
4662	0.01052094947
4663	0.01051651551
4664	0.01051315703
4665	0.01051041028
4666	0.01050620741
4667	0.01050232752
4668	0.0104983307
4669	0.01049161336
4670	0.01048996266
4671	0.0104842288
4672	0.01047754909
4673	0.01047235524
4674	0.0104680078
4675	0.01046132259
4676	0.01045551466
4677	0.01045001086
4678	0.01044988341
4679	0.01044213501
4680	0.01044203418
4681	0.01043434036
4682	0.01042985518
4683	0.01042424856
4684	0.01042056066
4685	0.01041492858
4686	0.01041210867
4687	0.01041199469
4688	0.01040537343
4689	0.01039959329
4690	0.01039563006
4691	0.0103928007
4692	0.01039262789
4693	0.01038557318
4694	0.01038044954
4695	0.01037808808
4696	0.01037225358
4697	0.01036353168
4698	0.01035941922
4699	0.01035929579
4700	0.01035405008
4701	0.01035008671
4702	0.01034642937
4703	0.01034159266
4704	0.01033452295
4705	0.01032972904
4706	0.01032371698
4707	0.01032070443
4708	0.01031503916
4709	0.01031055172
4710	0.0103099631
4711	0.01030291385
4712	0.01029788083
4713	0.01029653776
4714	0.01029040686
4715	0.01028596861
4716	0.01028005061
4717	0.01027658809
4718	0.01027280294
4719	0.01026892369
4720	0.01026411472
4721	0.01026102694
4722	0.01026090358
4723	0.0102602146
4724	0.0102585146
4725	0.01025673505
4726	0.01025355123
4727	0.01025065147
4728	0.01024986639
4729	0.01024677502
4730	0.01024513024
4731	0.01024436503
4732	0.01023869415
4733	0.01023329594
4734	0.01022777455
4735	0.01022249668
4736	0.01022241031
4737	0.01022118782
4738	0.01021583721
4739	0.01020893309
4740	0.01020492236
4741	0.01020158996
4742	0.01019556278
4743	0.01019026883
4744	0.01018372448
4745	0.01017812064
4746	0.01017629356
4747	0.01017373702
4748	0.01016801569
4749	0.01016086274
4750	0.01015972679
4751	0.01015687057
4752	0.01015019471
4753	0.01014498051
4754	0.01013912844
4755	0.01013498673
4756	0.01013080943
4757	0.0101288555
4758	0.01012357062
4759	0.01012349696
4760	0.01012037189
4761	0.01011458137
4762	0.0101117869
4763	0.0101092875
4764	0.01010920965
4765	0.01010357883
4766	0.01009873294
4767	0.01009860255
4768	0.01009516962
4769	0.01008663435
4770	0.01008399463
4771	0.01008215539
4772	0.0100770842
4773	0.01007563582
4774	0.01007310738
4775	0.01007292566
4776	0.01006884281
4777	0.01006509909
4778	0.0100599102
4779	0.01005328629
4780	0.01005161291
4781	0.01004596858
4782	0.01004343145
4783	0.01003540121
4784	0.01003296594
4785	0.01002776192
4786	0.01002768768
4787	0.0100207092
4788	0.01001960399
4789	0.01001882954
4790	0.01001617936
4791	0.01000843352
4792	0.01000549441
4793	0.009998187588
4794	0.00999407918
4795	0.009988229357
4796	0.009983250809
4797	0.009978477934
4798	0.00996976757
4799	0.009966303865
4800	0.009962806539
4801	0.009956874806
4802	0.00995079406
4803	0.009942045263
4804	0.009938214763
4805	0.009933097573
4806	0.009932969563
4807	0.009929442863
4808	0.009928897976
4809	0.009921968145
4810	0.009916382618
4811	0.00991214754
4812	0.00991202463
4813	0.009906234072
4814	0.009904668051
4815	0.009895339183
4816	0.009890838755
4817	0.009887078682
4818	0.009881324121
4819	0.009875748501
4820	0.009875659014
4821	0.009870128824
4822	0.009870004678
4823	0.0098635618
4824	0.009863410552
4825	0.009859760528
4826	0.00985856591
4827	0.00985645203
4828	0.009852368141
4829	0.009847839542
4830	0.009843277026
4831	0.00983765361
4832	0.00983476337
4833	0.009830538129
4834	0.009827468517
4835	0.009823862344
4836	0.009820614928
4837	0.009813394606
4838	0.009809076503
4839	0.009803545344
4840	0.009794534048
4841	0.009789931345
4842	0.009786871849
4843	0.009781470518
4844	0.009777064406
4845	0.009769857034
4846	0.009761739773
4847	0.009757222636
4848	0.009753206029
4849	0.00974839586
4850	0.009745936246
4851	0.009744086886
4852	0.009737338376
4853	0.009732115784
4854	0.009728793337
4855	0.009726569641
4856	0.009720725693
4857	0.009717000434
4858	0.009711366213
4859	0.00970627693
4860	0.009704203385
4861	0.009696319072
4862	0.009689528406
4863	0.00968272128
4864	0.009676539015
4865	0.009672895766
4866	0.009666786116
4867	0.009662773136
4868	0.009657842529
4869	0.009656257673
4870	0.009652957513
4871	0.009647768699
4872	0.009641234009
4873	0.009638905865
4874	0.009633545709
4875	0.009629568874
4876	0.009625832668
4877	0.009620464521
4878	0.009615786216
4879	0.009612179368
4880	0.009610145991
4881	0.009604592482
4882	0.009603968144
4883	0.009597668752
4884	0.00959711999
4885	0.009597060724
4886	0.009593956772
4887	0.009586891084
4888	0.00958101082
4889	0.00957446435
4890	0.009567884867
4891	0.009564738222
4892	0.009559644774
4893	0.009555590666
4894	0.009549910443
4895	0.00954981429
4896	0.009543264802
4897	0.00953692468
4898	0.009531587427
4899	0.009529382929
4900	0.009527956027
4901	0.009522929953
4902	0.009514096905
4903	0.009512805898
4904	0.009509449095
4905	0.00950569872
4906	0.009502626175
4907	0.009491355948
4908	0.00948543801
4909	0.009480426043
4910	0.00947475873
4911	0.009473037571
4912	0.009469690011
4913	0.009464348215
4914	0.009462721091
4915	0.009456044552
4916	0.009451944607
4917	0.009450315205
4918	0.009448096997
4919	0.009445629816
4920	0.009441669555
4921	0.009438310002
4922	0.009432377272
4923	0.009427185568
4924	0.00942261636
4925	0.009417246015
4926	0.009416257892
4927	0.00941481166
4928	0.009409631153
4929	0.009402850007
4930	0.009397015855
4931	0.009391435066
4932	0.009386299657
4933	0.009385490387
4934	0.009381780616
4935	0.009378707987
4936	0.009372861765
4937	0.009372460384
4938	0.009364705345
4939	0.009358251575
4940	0.00935307272
4941	0.009346064499
4942	0.00933974694
4943	0.009335002627
4944	0.009331162709
4945	0.009324943313
4946	0.009319997899
4947	0.009315970727
4948	0.009309196464
4949	0.009304382132
4950	0.009298899463
4951	0.009296858515
4952	0.009292071272
4953	0.009289677039
4954	0.00928470318
4955	0.009279469715
4956	0.009274281688
4957	0.009272235043
4958	0.009267418658
4959	0.009260256127
4960	0.009254964276
4961	0.00925021526
4962	0.009243090816
4963	0.009236933531
4964	0.00922914211
4965	0.009221015888
4966	0.009216941333
4967	0.009216875924
4968	0.009212946305
4969	0.009207075993
4970	0.009203150161
4971	0.009200124912
4972	0.009197804813
4973	0.009193644812
4974	0.009186997795
4975	0.009184855887
4976	0.00918092953
4977	0.009177060767
4978	0.009176993759
4979	0.009175325118
4980	0.009172008024
4981	0.009170249937
4982	0.009165868379
4983	0.009162103385
4984	0.009162025136
4985	0.009160131442
4986	0.009155807226
4987	0.009152306538
4988	0.009150768342
4989	0.009150673796
4990	0.009145134865
4991	0.009142418348
4992	0.009137250983
4993	0.009136636511
4994	0.009135064729
4995	0.009130715426
4996	0.009126533252
4997	0.009124307687
4998	0.00912149416
4999	0.009117897963
